competitor,chroma_subsampling,quality,metric,images,jpegli_mean_distortion,competitor_mean_distortion,distortion_ratio
apple_imageio,420,55,cvvdp_jod,30,0.273465474400,0.254650211300,0.931196934
apple_imageio,420,55,dists,30,0.102774381600,0.097209701900,0.945855381
apple_imageio,420,60,ssimulacra2,30,35.635056009033,35.803476897200,1.004726270
apple_imageio,420,60,butteraugli,30,4.341219894067,4.292305159467,0.988732491
apple_imageio,420,60,cvvdp_jod,30,0.243946202533,0.227537886333,0.932737972
apple_imageio,420,60,dists,30,0.097127972033,0.091321110667,0.940214325
apple_imageio,420,65,ssimulacra2,30,33.194329065900,33.031264061900,0.995087564
apple_imageio,420,65,butteraugli,30,4.014992825167,4.041623449233,1.006632795
apple_imageio,420,65,cvvdp_jod,30,0.210971705067,0.195936203067,0.928732140
apple_imageio,420,65,dists,30,0.090032047000,0.084322504267,0.936583218
apple_imageio,420,70,ssimulacra2,30,30.631317265800,30.802186414467,1.005578250
apple_imageio,420,70,butteraugli,30,3.787168367667,3.771864128067,0.995958923
apple_imageio,420,70,cvvdp_jod,30,0.178416252167,0.166061941767,0.930755689
apple_imageio,420,70,dists,30,0.082412841000,0.076791791167,0.931794005
apple_imageio,420,75,ssimulacra2,30,28.016414679033,28.484051691933,1.016691537
apple_imageio,420,75,butteraugli,30,3.507907788000,3.477899368600,0.991445494
apple_imageio,420,75,cvvdp_jod,30,0.148145961733,0.140501594600,0.948399760
apple_imageio,420,75,dists,30,0.074735599767,0.069001199800,0.923270838
apple_imageio,420,80,ssimulacra2,30,25.316336498733,25.859838954967,1.021468448
apple_imageio,420,80,butteraugli,30,3.238636112200,3.201487644533,0.988529595
apple_imageio,420,80,cvvdp_jod,30,0.120014858200,0.115208117100,0.959948783
apple_imageio,420,80,dists,30,0.065726266300,0.060085741733,0.914181576
apple_imageio,420,85,ssimulacra2,30,22.106421868533,22.910427630033,1.036369783
apple_imageio,420,85,butteraugli,30,3.001222809133,2.978597263467,0.992461224
apple_imageio,420,85,cvvdp_jod,30,0.092238394467,0.091455777500,0.991515280
apple_imageio,420,85,dists,30,0.055024363667,0.049331823967,0.896545106
apple_imageio,420,90,ssimulacra2,30,18.004361544267,18.817903690767,1.045185837
apple_imageio,420,90,butteraugli,30,2.670468990000,2.640314257167,0.988708076
apple_imageio,420,90,cvvdp_jod,30,0.063406753467,0.065273380300,1.029438928
apple_imageio,420,90,dists,30,0.039778232567,0.034153898533,0.858607744
apple_imageio,420,95,ssimulacra2,30,13.327277791567,14.009040866500,1.051155464
apple_imageio,420,95,butteraugli,30,2.317811373933,2.318783563367,1.000419443
apple_imageio,420,95,cvvdp_jod,30,0.039802932633,0.041191673367,1.034890412
apple_imageio,420,95,dists,30,0.021086224000,0.017103610500,0.811127232
apple_imageio,420,100,ssimulacra2,30,9.974127692667,10.612835511400,1.064036459
apple_imageio,420,100,butteraugli,30,2.116560384267,2.156504316567,1.018872097
apple_imageio,420,100,cvvdp_jod,30,0.024900913233,0.025286610900,1.015489298
apple_imageio,420,100,dists,30,0.005874210700,0.005441373633,0.926315706
